"inq_last_6mths","pub_rec","revol_bal","dti","home_ownership"
0,0,10892,13.91,"RENT"
0,0,NA,15.04," "
0,0,15515,5.19,"MORTGAGE"
NA,6,11313,NA," "
0,NA,4762,NA,NA
0,0,NA,11.37,"MORTGAGE"
0,0,NA,NA,"RENT"
1,NA,2667,28.02,"MORTGAGE"
4,0,8893,27.79,"RENT"
2,NA,21436,24.91,"RENT"
0,0,NA,24.22,"MORTGAGE"
3,0,8189,27.83,"OWN"
NA,0,14657,15.22,"MORTGAGE"
1,0,NA,NA,"RENT"
1,0,14629,6.74,"OWN"
0,0,7593,22.48,NA
1,0,NA,NA,"MORTGAGE"
NA,2,NA,25.06," "
NA,0,26440,NA,"n/a"
1,0,12232,NA," "
4,0,4883,12.9," "
NA,0,NA,18.99,"MORTGAGE"
0,0,18384,22.73,"RENT"
0,0,18861,24.84,"MORTGAGE"
NA,0,7540,NA,"OWN"
2,1,7928,17.86," "
0,0,16738,16.15,"MORTGAGE"
NA,0,13919,15,""
NA,0,NA,25.21,"MORTGAGE"
0,0,21742,19.24,"n/a"
0,0,NA,7.95,"MORTGAGE"
0,0,12319,23.78,"RENT"
2,1,7389,NA," "
NA,0,4572,15.82,"MORTGAGE"
2,0,7545,23.45,"n/a"
0,0,4422,7.3,"n/a"
2,0,NA,28.72,""
NA,0,NA,30.8,"n/a"
1,0,NA,25.17,""
NA,0,7138,9.08,"RENT"
0,0,28339,NA,"RENT"
0,0,13158,11.2,"OWN"
NA,0,38376,NA,"OWN"
1,0,NA,25.28,"OWN"
0,0,NA,16.55,"OWN"
0,NA,9204,17.87,"MORTGAGE"
3,0,7146,27.7,"MORTGAGE"
0,0,16452,24.38,"MORTGAGE"
0,NA,40156,25.73,"MORTGAGE"
0,0,24470,NA," "
0,0,69820,33.71,NA
NA,0,4599,28.56,"MORTGAGE"
0,0,NA,15.82,"MORTGAGE"
0,NA,21143,NA,"MORTGAGE"
1,NA,15935,21.1,"n/a"
0,0,715,NA,"MORTGAGE"
0,0,18980,NA,"RENT"
0,0,19304,NA,"OWN"
1,0,14226,9.9,"RENT"
0,5,8593,NA,"MORTGAGE"
2,0,15044,17.62,""
0,0,7821,20.1," "
NA,0,1538,23.51,"RENT"
0,0,22053,16.36," "
0,0,20529,18.52,"MORTGAGE"
0,0,16743,16.55,NA
0,0,38922,13.36,"RENT"
0,0,3308,22.05," "
4,0,8369,18.12,NA
NA,1,6403,7.64,"MORTGAGE"
0,0,NA,14.78,"OWN"
NA,0,9938,21.16," "
0,0,42064,18.73," "
2,0,26025,NA,"n/a"
1,0,11028,13.18," "
3,0,24906,NA,"MORTGAGE"
0,0,NA,22.49," "
NA,0,18700,14.82,"RENT"
0,0,28988,22.64," "
0,0,NA,26.74,"MORTGAGE"
1,0,32124,15.63,"n/a"
0,0,49328,26.52,"MORTGAGE"
0,0,16745,NA,"RENT"
1,0,NA,12.04,"MORTGAGE"
0,0,10830,8.58,"RENT"
1,1,3826,18,"n/a"
1,0,10808,19.79,""
1,NA,20322,17.11,"RENT"
1,0,1468,10.37,"RENT"
4,0,5935,5.63,"RENT"
NA,0,7847,NA,"MORTGAGE"
3,1,6810,19.17,NA
0,0,NA,26.08,"MORTGAGE"
NA,NA,2822,13.97,NA
2,0,7319,16.75,"RENT"
1,0,NA,0.67,""
0,0,NA,19.44,"n/a"
0,0,135543,22.14,"OWN"
NA,0,12189,NA,"RENT"
0,0,18856,20.68,"n/a"
0,0,16267,11.29,"RENT"
0,0,3605,34.08,"n/a"
0,0,NA,27.35,"MORTGAGE"
0,NA,20894,NA,"RENT"
1,0,NA,20.86,"MORTGAGE"
2,0,18540,NA,"MORTGAGE"
1,0,34052,37.95,"RENT"
0,0,NA,15.65,"RENT"
1,1,5492,3.29,"RENT"
0,0,6891,19.79,"MORTGAGE"
0,NA,NA,29.16,""
1,0,NA,NA," "
0,0,23258,14.44,"n/a"
0,NA,NA,20.57,"MORTGAGE"
1,0,18270,26.24,"RENT"
0,0,NA,14.44,"n/a"
2,0,10181,9.64,"MORTGAGE"
1,0,10776,NA,"RENT"
1,0,8095,9.16,"MORTGAGE"
1,4,4152,25.25," "
NA,0,26236,5.25,NA
NA,3,10164,23.93,"n/a"
0,0,17274,NA,"OWN"
1,0,3991,NA,"RENT"
0,0,6951,12.29," "
NA,0,8904,NA,"MORTGAGE"
0,NA,11108,10.54,"MORTGAGE"
NA,NA,6499,NA,"n/a"
3,0,11793,20.81,"RENT"
1,0,17537,21.92,"MORTGAGE"
0,0,NA,NA," "
2,0,5332,6.05,"MORTGAGE"
NA,1,NA,3.93,"MORTGAGE"
0,0,2083,20.97,"OWN"
0,0,52922,25.5,"MORTGAGE"
0,1,2249,16.61," "
3,1,NA,36.87,"MORTGAGE"
2,1,20560,20.19,"MORTGAGE"
0,2,NA,NA,"RENT"
0,0,NA,26.51," "
NA,NA,13938,16.45,"MORTGAGE"
1,0,14945,NA,"RENT"
1,0,10040,20.31,"n/a"
0,0,93454,26.16," "
1,0,20057,8.69," "
NA,0,NA,NA,"OWN"
NA,0,19795,21.38," "
0,NA,NA,NA,"MORTGAGE"
1,1,4262,21.87,"RENT"
0,2,6071,9.93,"RENT"
0,0,32954,NA,"RENT"
NA,0,12180,6.75," "
NA,0,20037,5.67,"RENT"
NA,0,4926,NA,"n/a"
2,NA,5601,19.4,NA
2,0,NA,28.95,"OWN"
1,0,112149,14.87,"MORTGAGE"
0,0,11347,21.52,"RENT"
1,0,209756,7.27,""
NA,0,8282,NA,"RENT"
0,0,4418,NA," "
2,0,NA,12.69," "
NA,0,NA,NA," "
NA,0,NA,5.09,""
0,0,14980,NA,"MORTGAGE"
1,0,NA,11.72,"RENT"
2,0,3401,16.37," "
NA,1,1852,20.67,"MORTGAGE"
NA,0,13109,16.56,"MORTGAGE"
2,0,NA,11.47," "
0,0,NA,NA,"MORTGAGE"
0,0,NA,31.38,"MORTGAGE"
NA,0,42738,NA,"MORTGAGE"
NA,0,33694,15.67,"RENT"
1,0,NA,27.74," "
0,1,10147,18.32,"RENT"
0,1,828,27.25,"OWN"
0,0,14671,8.26,NA
2,0,1657,28.33," "
1,0,NA,6.4,"MORTGAGE"
0,1,13191,20.72,"MORTGAGE"
NA,1,8013,10.28,""
1,0,19316,16.2,"MORTGAGE"
3,0,10026,NA," "
0,NA,NA,19.54," "
1,0,5236,NA,"RENT"
0,0,NA,14.06,"MORTGAGE"
0,0,22196,17.38,"n/a"
NA,0,12828,10.46,"MORTGAGE"
0,0,45947,26.69,"MORTGAGE"
NA,0,7050,2.84,"RENT"
1,1,17513,NA,NA
0,1,23313,NA,"MORTGAGE"
0,1,5003,12.75,"MORTGAGE"
0,0,13293,16.1,"n/a"
NA,0,NA,10.04,"MORTGAGE"
2,0,20476,7.9,"MORTGAGE"
0,0,22389,23.96,"n/a"
0,0,58999,8.07," "
1,0,5916,10.32,"RENT"
0,0,NA,19.16," "
2,NA,NA,30.28,"MORTGAGE"
0,0,16013,21.91,"OWN"
0,0,NA,22.25,"RENT"
0,0,4787,NA,"MORTGAGE"
0,0,NA,23.98,"RENT"
NA,0,14435,10.09,"RENT"
0,0,1589,19.08,""
2,0,NA,NA,"RENT"
0,0,6751,13.58," "
0,0,NA,2.96,"MORTGAGE"
2,0,9211,NA,"MORTGAGE"
1,0,126991,34.32," "
2,0,11161,9.77,"n/a"
1,1,7949,11.55,"MORTGAGE"
1,0,28998,NA,"MORTGAGE"
1,0,9418,19.53,"MORTGAGE"
0,1,8531,8.37,"MORTGAGE"
1,0,8855,10.74,""
0,NA,5351,25.7,"RENT"
0,0,49056,29.53," "
NA,0,15946,NA,"n/a"
0,0,NA,23.46,"MORTGAGE"
0,0,NA,NA,"MORTGAGE"
0,0,11975,38.94,"n/a"
1,1,1338,6.34,"RENT"
NA,0,10280,33.09,"OWN"
NA,0,3176,NA,"RENT"
1,0,NA,4.24,"MORTGAGE"
0,0,NA,25.37,"RENT"
0,0,NA,13.95," "
0,0,NA,27.97,"OWN"
NA,0,30377,18.78,"RENT"
0,0,4350,11.24,"RENT"
3,0,6889,20.83," "
0,0,6071,2.49,"RENT"
1,NA,10643,22.72,"MORTGAGE"
0,0,NA,22.23," "
0,0,7454,19.74,"n/a"
0,1,15986,7.92," "
NA,NA,32675,22.62,"n/a"
0,0,11208,NA,"MORTGAGE"
0,0,8816,14.96," "
2,1,5056,36.12,"n/a"
1,0,6303,NA,"MORTGAGE"
0,0,5623,19.48,"n/a"
0,0,3478,14.08,"MORTGAGE"
2,0,6183,21.23,"n/a"
1,0,14913,16.97,"RENT"
NA,NA,NA,6.66,"MORTGAGE"
0,0,12708,11.17," "
1,1,27671,21.36,"MORTGAGE"
NA,0,6512,26.55,"MORTGAGE"
0,0,19630,26.88,"MORTGAGE"
0,NA,12325,NA,NA
0,0,34026,28.72,NA
NA,NA,8237,12.09,"MORTGAGE"
1,1,2898,NA,""
0,1,NA,NA,"RENT"
0,1,8128,NA,"MORTGAGE"
0,0,21807,NA,"MORTGAGE"
1,0,15570,NA,"MORTGAGE"
1,NA,NA,11.63," "
2,NA,2601,19.2,"n/a"
0,0,15288,12.77,"RENT"
0,1,1565,NA,"MORTGAGE"
NA,2,6967,12.55," "
0,0,17224,NA,"OWN"
0,0,1510,NA,"n/a"
0,0,6754,5.84,"RENT"
0,0,11585,19.66,"n/a"
0,0,9722,12.68," "
0,0,35785,22.93,"MORTGAGE"
1,NA,NA,NA,"MORTGAGE"
NA,0,28160,NA,"MORTGAGE"
0,0,5148,22.87,"RENT"
1,1,4052,18.27,"RENT"
0,0,4660,NA,"n/a"
0,0,13404,NA,"MORTGAGE"
1,1,7255,NA,"n/a"
NA,0,16034,6.63,"n/a"
5,NA,12696,19.24,"MORTGAGE"
0,0,NA,7.8,"MORTGAGE"
0,0,NA,10.53," "
0,0,52816,7.17,"MORTGAGE"
NA,0,6871,7.92,"OWN"
1,1,NA,21.15,"RENT"
0,1,7552,NA,"MORTGAGE"
2,0,NA,8.19,"MORTGAGE"
1,0,11305,13.44," "
4,0,2792,NA,"MORTGAGE"
0,0,34025,16.98,"MORTGAGE"
NA,0,NA,NA,"MORTGAGE"
0,0,13248,34.93,"RENT"
4,1,9868,15.66," "
0,0,3730,2.31,"OWN"
1,0,NA,22.39," "
1,0,8536,25.93,"RENT"
NA,0,40984,15.98," "
0,1,NA,17.28,"OWN"
3,0,14749,26.64,"n/a"
4,0,61069,22.5,"MORTGAGE"
NA,0,NA,11.9,"MORTGAGE"
0,0,14112,7.53,"MORTGAGE"
0,0,4451,12.88,NA
NA,0,NA,20.02,"MORTGAGE"
2,0,7014,17.11," "
1,0,5372,24.15,"MORTGAGE"
0,1,6902,19.79,"MORTGAGE"
NA,0,NA,NA,"RENT"
0,2,12330,14.11,""
1,0,NA,24.87,"RENT"
0,0,32363,11.87,"MORTGAGE"
3,0,NA,19.08,"n/a"
0,NA,NA,14.39,"RENT"
NA,NA,20518,10.05,"n/a"
0,0,NA,15.94," "
0,0,11239,22.32,"MORTGAGE"
0,0,7718,21.1," "
NA,0,16782,8.51,"OWN"
0,0,95393,25.87,"MORTGAGE"
3,0,12282,9.57,"MORTGAGE"
2,0,1518,0.8,"n/a"
1,0,14645,2.19,"OWN"
3,0,14268,27.23," "
0,0,43500,NA,NA
3,1,NA,18.28,"OWN"
0,0,25856,NA,"RENT"
NA,0,14213,29.39,"MORTGAGE"
2,0,25028,NA," "
0,0,15851,22.21,"n/a"
1,0,11551,8.11,"RENT"
0,0,14681,7.22,"MORTGAGE"
NA,0,6269,NA,"MORTGAGE"
0,0,9844,20.86," "
1,0,35241,19.93,""
NA,0,18706,NA,"MORTGAGE"
NA,1,475,1.65," "
0,0,3473,10.4,"RENT"
0,0,4645,7.8,"n/a"
NA,1,NA,7.24,"MORTGAGE"
NA,NA,26541,21.8,"n/a"
0,0,NA,27.57," "
NA,0,NA,20.86," "
NA,NA,NA,24.49,"MORTGAGE"
NA,0,11524,20.2," "
3,0,18807,15.21,"MORTGAGE"
2,0,8090,27.97," "
0,0,182,11.04,"RENT"
1,0,NA,33.44,"MORTGAGE"
0,1,NA,14.53," "
0,NA,28026,34.72,"MORTGAGE"
NA,0,8545,NA,"RENT"
NA,0,29835,10.86,NA
1,0,23074,23.49,"MORTGAGE"
0,0,28989,24.19,"MORTGAGE"
0,0,15847,15.72," "
0,NA,11217,NA,NA
0,1,21938,NA," "
2,0,21274,16.86,"MORTGAGE"
NA,0,NA,4.79,"n/a"
2,1,NA,7.68,"RENT"
0,0,13911,17.07,"MORTGAGE"
7,0,2575,18.53,"MORTGAGE"
0,0,NA,NA,"OWN"
0,0,71661,NA," "
0,1,NA,17.31,"RENT"
0,0,18393,20,"MORTGAGE"
1,NA,5220,19.2,""
5,0,NA,15.35,"RENT"
NA,0,364,13.98,"RENT"
0,0,12531,NA,"MORTGAGE"
3,1,11906,NA,"n/a"
NA,0,NA,24.48,"RENT"
NA,0,6641,10.95,"n/a"
1,0,15719,35.27,"MORTGAGE"
0,0,96986,17.43,"MORTGAGE"
NA,NA,37676,20.59,"MORTGAGE"
NA,0,NA,7.22,"n/a"
0,NA,10514,33.61,NA
1,0,NA,15.3,"n/a"
0,NA,0,20.26,"n/a"
0,0,100,15.45,"MORTGAGE"
NA,0,NA,NA,NA
0,0,NA,NA,"RENT"
0,0,635,NA,"n/a"
3,0,8672,NA,"n/a"
0,0,NA,NA,"MORTGAGE"
0,NA,42050,NA,"MORTGAGE"
0,0,20216,4.57,""
4,0,13591,29.14,"MORTGAGE"
1,0,14864,NA,"n/a"
0,NA,9866,13.4,"RENT"
0,1,9196,9.92," "
0,0,NA,16.19,"MORTGAGE"
1,0,15907,12.62,"MORTGAGE"
1,0,40296,16.35," "
NA,0,100782,29.23,"RENT"
0,0,8024,22.14,"RENT"
0,0,9282,18.66,"n/a"
1,0,28016,18.05,"n/a"
2,0,2848,NA,"MORTGAGE"
0,0,31638,6.84,NA
4,0,NA,29.82,"n/a"
2,0,5104,18.54,"MORTGAGE"
0,0,NA,NA," "
5,0,NA,NA,"OWN"
3,0,18082,24.48,"n/a"
1,0,6370,19.01,NA
0,0,6044,15.84,"MORTGAGE"
1,0,NA,NA,"MORTGAGE"
1,0,NA,17.52,"n/a"
NA,NA,7479,12.19,"RENT"
2,0,7957,NA,"RENT"
NA,0,8105,12.65,"n/a"
0,0,16491,12.41,"RENT"
0,0,10768,17.34,""
0,NA,8459,12.69,"RENT"
NA,0,5744,8.42,"MORTGAGE"
0,0,22656,NA,"RENT"
0,0,NA,NA,"RENT"
2,1,NA,32.94," "
1,0,4442,NA," "
0,NA,2128,14.67,"RENT"
NA,0,39,NA," "
0,0,23693,33.02,"MORTGAGE"
1,0,32879,20.58,""
NA,0,23222,12.39,"n/a"
0,0,18828,22.43,NA
2,1,NA,26.29,"RENT"
1,0,NA,26.02,"n/a"
0,0,NA,11.66," "
0,0,NA,8.5,"n/a"
NA,0,12038,17.43,"MORTGAGE"
0,0,NA,33.8,"RENT"
0,0,20092,7.88,"OWN"
2,1,1650,13.41,"RENT"
1,0,10286,8.22,"MORTGAGE"
NA,0,NA,14.51,"MORTGAGE"
NA,0,NA,17.92,"RENT"
1,0,37782,26.72,"MORTGAGE"
NA,0,11862,15.57,"MORTGAGE"
NA,0,7091,21.9," "
1,1,NA,NA," "
NA,1,6190,13.64,NA
0,0,19184,22.69,"MORTGAGE"
NA,0,13444,29.57,"RENT"
0,0,116787,13.45,"MORTGAGE"
1,2,NA,12.46," "
2,0,39385,14.65,"MORTGAGE"
2,0,NA,33.23,"MORTGAGE"
1,0,NA,27.3,"MORTGAGE"
2,0,NA,32.02,"n/a"
0,1,5608,18.1,"MORTGAGE"
0,0,24336,20.94,"OWN"
1,1,NA,NA,"MORTGAGE"
1,0,39937,28.23,"MORTGAGE"
0,0,3300,NA,"MORTGAGE"
0,0,4972,14.58,"n/a"
1,2,11740,23.81,"RENT"
0,0,29417,18.46,"n/a"
0,1,814,0.94,"RENT"
NA,0,NA,10.69,""
0,0,NA,NA,"n/a"
0,0,NA,NA,"RENT"
3,0,9119,8.45," "
NA,0,42184,NA,NA
0,0,112,5.09,"RENT"
0,0,13737,22.64,"MORTGAGE"
0,1,5189,14.45," "
0,0,NA,24.74,"MORTGAGE"
0,1,2534,23.11,"RENT"
1,0,NA,12.96,"RENT"
1,0,2030,NA,"n/a"
1,0,NA,30.67,"MORTGAGE"
NA,0,3771,14.15,"RENT"
2,1,5204,NA,"RENT"
1,0,21863,21.27,"RENT"
0,0,17642,23.9,"RENT"
NA,1,39869,20.31,"MORTGAGE"
3,1,NA,14.28,"MORTGAGE"
NA,0,17463,15.11,"MORTGAGE"
0,0,3053,NA,"MORTGAGE"
NA,1,39151,30.37,"MORTGAGE"
0,0,NA,NA,"n/a"
0,NA,1421,17.76,"RENT"
0,0,4212,14.04," "
NA,NA,5041,20.24," "
1,0,12617,17.03," "
0,0,60830,16.37," "
3,0,35629,28.42,"RENT"
0,NA,NA,0.88,"MORTGAGE"
0,0,NA,13.23,"MORTGAGE"
1,0,10906,13.4,"RENT"
0,0,NA,17.26,"n/a"
NA,0,9482,16.54,"n/a"
0,0,1948,33.99,"OWN"
0,0,NA,18.62," "
1,0,5436,NA,"RENT"
NA,0,16549,12.08,"OWN"
0,0,NA,19.11,"n/a"
NA,0,6425,2.06," "
3,0,9604,15.01,"RENT"
2,0,8011,NA,"RENT"
0,0,10017,NA,"MORTGAGE"
NA,0,5604,NA,"MORTGAGE"
0,0,NA,20.04,"RENT"
1,0,19461,19.65,"RENT"
0,0,21764,7.07,"RENT"
0,0,8623,10.13,"OWN"
0,0,13823,21.97,"RENT"
0,1,3818,NA,"MORTGAGE"
0,0,12411,NA,"RENT"
0,0,9377,19.39,"MORTGAGE"
2,0,9038,NA,"n/a"
NA,NA,NA,27.89,"RENT"
0,0,4236,23,"OWN"
2,0,7263,29.23," "
4,1,6120,10.31,NA
NA,0,28383,11.42,"MORTGAGE"
1,0,4931,24.66,"OWN"
0,0,NA,2.83,"n/a"
0,0,21392,29.91," "
0,0,NA,26.78,"OWN"
NA,1,8551,13.49," "
1,0,1721,28.08,""
NA,0,64372,NA,"MORTGAGE"
0,0,NA,NA,"RENT"
NA,NA,12225,29.27,"MORTGAGE"
0,0,3472,18.72," "
2,0,24314,NA,"MORTGAGE"
2,0,11682,NA,"OWN"
0,0,12082,NA,NA
0,0,12936,18.34,"RENT"
NA,0,117572,NA," "
1,0,NA,6.03,"RENT"
0,0,19068,31.79,"MORTGAGE"
2,0,14543,20.55,NA
NA,0,6975,NA,"OWN"
NA,1,9220,37.89," "
0,NA,NA,25.7,"OWN"
1,0,8454,28.21,"MORTGAGE"
0,0,8273,13.93," "
3,NA,42743,10.1," "
2,0,8291,20.05,"MORTGAGE"
NA,0,26390,37.11,"MORTGAGE"
0,0,NA,2.23,NA
0,NA,NA,11.82," "
2,1,NA,7.08," "
0,0,33320,26.25," "
0,0,NA,27.43,"MORTGAGE"
0,0,38369,16.03,"MORTGAGE"
0,0,36655,NA,"RENT"
NA,1,5655,19.84,""
0,0,17478,23.34,"MORTGAGE"
1,0,NA,26.8,"RENT"
0,1,6660,22.78,"MORTGAGE"
1,0,NA,20.61," "
NA,NA,73965,NA," "
1,1,1229,31.87," "
0,0,41592,23.72,"MORTGAGE"
0,0,NA,8.19,"MORTGAGE"
NA,0,22909,14.22," "
1,0,NA,16,"RENT"
2,0,NA,15.52,"RENT"
2,NA,NA,NA,"RENT"
1,0,9814,18.47,"MORTGAGE"
3,0,14450,30.62," "
0,0,8112,NA," "
NA,0,9099,32.16,"OWN"
0,NA,17942,30.08,"MORTGAGE"
1,0,33439,13.36,"MORTGAGE"
NA,0,NA,29.96,"OWN"
2,NA,13688,24.5,NA
0,0,11847,9.31," "
0,0,6026,NA,""
3,0,16652,30.68,"MORTGAGE"
0,0,25487,16.32,NA
2,2,1755,10.5,"OWN"
NA,0,NA,22.54," "
0,1,11612,NA," "
NA,0,24292,38.84,"MORTGAGE"
0,0,18859,NA,"MORTGAGE"
1,NA,NA,26.43,"n/a"
0,0,5931,11.2," "
0,0,21533,NA,"MORTGAGE"
0,0,24411,NA,"RENT"
2,0,NA,NA," "
0,0,8433,8.56,"RENT"
0,0,NA,12.26,"n/a"
0,0,13990,10.93," "
1,0,26682,NA," "
0,0,NA,19.71,"n/a"
NA,1,3934,24.55,""
1,0,23319,29.01,"RENT"
0,NA,4470,NA,"RENT"
NA,0,7604,21.57,"RENT"
2,1,NA,8.49,"MORTGAGE"
2,0,25337,32.18,"OWN"
0,0,NA,NA,"OWN"
1,0,35173,18.1,"RENT"
2,0,NA,10.46," "
1,0,3954,NA,"RENT"
NA,0,13942,20.71,"MORTGAGE"
0,0,10723,NA,"MORTGAGE"
0,0,34382,NA,"n/a"
NA,0,NA,24.3,"RENT"
4,0,7989,15.99," "
0,0,16633,7.74,"RENT"
0,NA,NA,5.08,"OWN"
NA,3,36905,13.27," "
0,NA,15547,12.36," "
0,1,6887,27.17,"MORTGAGE"
0,0,12614,NA,"RENT"
0,0,17541,NA,"MORTGAGE"
1,0,18103,29.83,"MORTGAGE"
NA,0,12080,NA,"MORTGAGE"
NA,0,11375,NA,"RENT"
3,0,8206,9.96,"OWN"
0,0,14570,15.56,"MORTGAGE"
0,1,NA,10.9,"n/a"
0,0,NA,31.98,"n/a"
1,0,NA,1.16,"MORTGAGE"
1,1,5643,NA,"RENT"
0,0,3777,NA,"RENT"
0,0,1579,2.89,"RENT"
0,0,13276,5.22,"RENT"
1,0,NA,9.89,"MORTGAGE"
0,0,NA,NA," "
0,0,NA,21.2,"MORTGAGE"
1,1,NA,14.77,"MORTGAGE"
0,0,8261,12.32,"RENT"
0,0,18031,22.03," "
1,0,9660,NA,"OWN"
0,0,4972,12.96,"MORTGAGE"
0,0,9748,NA,"MORTGAGE"
1,1,7000,24.07,"n/a"
0,0,5699,18.5,"n/a"
1,0,3330,NA," "
0,0,25400,NA,"OWN"
0,1,24349,20.4," "
2,1,2662,14.19,"RENT"
1,0,11910,NA,""
0,0,NA,23," "
1,0,6632,6.59,"RENT"
0,0,34968,22.3," "
0,NA,NA,18.5,"MORTGAGE"
1,0,45233,12.31,"OWN"
0,NA,16114,34.05," "
0,0,30992,10.21,"MORTGAGE"
1,1,16104,6.44,""
0,1,10795,NA,"RENT"
NA,1,3727,22.26,"OWN"
1,1,23143,NA,"n/a"
1,0,6841,NA,"RENT"
0,0,NA,NA,"MORTGAGE"
0,0,5206,11.44,"MORTGAGE"
1,0,3225,NA,"n/a"
0,0,48939,27.65,"MORTGAGE"
0,1,NA,NA,""
0,0,8535,30.95,"OWN"
0,NA,NA,NA,"MORTGAGE"
1,NA,8374,NA,"MORTGAGE"
NA,0,NA,27.22,"n/a"
1,0,53148,NA,"n/a"
0,1,14702,24.02,"MORTGAGE"
2,1,18376,23.64," "
2,0,28096,10.74,"MORTGAGE"
0,0,3435,20.54,"MORTGAGE"
NA,1,1314,15.04,NA
NA,0,7048,23.22,"RENT"
0,0,11939,3.92," "
2,0,NA,22.65,"RENT"
0,0,14848,32.2,"MORTGAGE"
3,2,NA,NA," "
1,0,27518,15.71," "
0,0,NA,NA,"MORTGAGE"
1,0,17418,NA," "
0,0,19393,11.64,"MORTGAGE"
NA,0,7550,NA," "
2,0,13639,NA,NA
0,1,7962,NA,""
0,0,3638,NA,"RENT"
NA,0,2953,NA,"RENT"
3,0,83382,34.26,"MORTGAGE"
0,0,14890,19.54,"MORTGAGE"
0,0,30289,8.27,"n/a"
NA,1,2450,NA,""
NA,0,228,NA,"RENT"
1,0,11031,NA,"MORTGAGE"
2,0,28980,NA,"RENT"
1,0,13814,NA,"MORTGAGE"
0,0,12871,15.67,"MORTGAGE"
0,1,19904,NA,"MORTGAGE"
0,0,22110,NA,"n/a"
0,1,30362,13.2,"n/a"
0,0,3072,23.13,"MORTGAGE"
0,0,5341,6.86,"RENT"
3,1,6692,8.27,"MORTGAGE"
0,1,8498,16.85,"MORTGAGE"
1,0,NA,NA,"OWN"
1,0,15378,9.6,"MORTGAGE"
0,0,6994,6.39,"MORTGAGE"
NA,NA,9498,9.91,"RENT"
0,0,NA,22.26,"MORTGAGE"
NA,NA,NA,14.38,"MORTGAGE"
0,0,NA,13.83,"RENT"
0,0,13559,NA,"MORTGAGE"
1,0,2187,5.14,"MORTGAGE"
0,0,16143,23.61," "
0,0,32993,25.76," "
5,0,3235,23.91,NA
0,0,20632,12.04,"n/a"
0,0,46789,NA,""
0,0,17472,22.25,NA
1,1,NA,NA,"MORTGAGE"
NA,0,36069,NA,"MORTGAGE"
NA,0,35356,21.48," "
0,1,200,1.44," "
1,0,17655,NA,"n/a"
0,0,12346,34.97,NA
0,0,NA,10.51,"RENT"
0,0,765,24.84," "
NA,0,2336,1.97,"n/a"
1,0,NA,NA,"MORTGAGE"
0,0,12038,19.46,"MORTGAGE"
1,0,17111,9.92,"n/a"
1,0,4719,8.26,"n/a"
0,0,NA,9.23,NA
NA,0,NA,25.83,"MORTGAGE"
1,0,5393,17.05,""
1,0,10215,16.88," "
0,0,23938,26.99,"MORTGAGE"
2,1,NA,NA,"RENT"
0,0,5185,NA,"MORTGAGE"
0,0,8735,10.29,"n/a"
0,0,61174,NA,"RENT"
2,NA,95,NA,"OWN"
1,0,17872,NA,"RENT"
0,0,7671,11.85,"RENT"
NA,1,14288,NA,"MORTGAGE"
1,0,11241,9.23,"RENT"
1,0,13380,22.46," "
NA,0,34350,NA,NA
0,0,45849,23.21,"n/a"
NA,0,12852,NA,"RENT"
0,0,35045,29.28,"n/a"
2,NA,6535,22.32,"n/a"
NA,0,36898,14.33," "
0,0,10640,10.83,"n/a"
0,0,NA,NA,"n/a"
0,0,13577,9.12,"MORTGAGE"
0,NA,8622,15.77,"MORTGAGE"
0,0,19182,32.4,"RENT"
1,0,43383,NA,"n/a"
NA,NA,NA,19.4,"RENT"
NA,0,30958,NA,"n/a"
1,1,11655,NA,"n/a"
NA,0,15761,15.87," "
2,0,12769,33.83,"OWN"
2,0,13655,NA," "
0,0,26251,NA,"RENT"
2,0,15792,24.96,""
1,0,17840,22.47,""
3,0,16494,26.42,"MORTGAGE"
0,0,NA,17.11,"RENT"
NA,0,26383,NA,"MORTGAGE"
NA,0,NA,NA," "
NA,0,NA,24.52," "
NA,0,13390,19.2,"MORTGAGE"
1,1,12996,NA,"RENT"
3,0,NA,9.34," "
0,0,6979,8.96,"RENT"
0,0,43601,NA,"MORTGAGE"
0,0,34369,18.32,NA
2,0,NA,8.83," "
0,0,23491,33.72,"OWN"
1,NA,NA,NA,"RENT"
1,NA,2706,8.95,"RENT"
4,1,6999,29.67," "
2,NA,36444,14.34,"MORTGAGE"
0,1,21058,25.15,"MORTGAGE"
0,0,NA,22.29," "
NA,0,32347,21.62,"n/a"
0,0,8978,17.2," "
0,0,5192,16.14,"n/a"
NA,0,NA,NA,""
1,0,2948,13.92," "
0,2,NA,12.47," "
0,NA,4526,23.67,"RENT"
1,NA,2313,2.43," "
NA,2,2537,29," "
0,0,34125,29.67," "
1,1,NA,NA,NA
0,0,NA,21.69,"n/a"
NA,0,NA,27.41,""
0,0,6735,38.37,"OWN"
3,0,NA,NA,"MORTGAGE"
0,0,7221,7.27," "
0,0,18751,28.61,"MORTGAGE"
0,0,NA,25.73,"RENT"
NA,0,NA,32.21,"MORTGAGE"
NA,0,NA,21.87," "
0,0,NA,NA,"n/a"
1,1,NA,NA,"MORTGAGE"
NA,0,23454,NA,"MORTGAGE"
0,0,17939,13.06,"RENT"
0,1,NA,19.31,""
0,0,NA,NA,"OWN"
NA,0,32412,NA,"n/a"
0,0,NA,NA,"OWN"
0,1,12176,NA," "
0,0,27490,6.22,"RENT"
NA,0,23752,24.57,"n/a"
